,"41","41","298","0","382","132","382","1.2818791946308725","41","41","493","0","825","204","825","1.6734279918864097","41","41","605","0","1238","276","1238","2.046280991735537","41","41","663","0","1678","340","1678","2.530920060331825","41","41","750","0","2083","378","2083","2.7773333333333334","41","41","806","0","2500","509","2500","3.101736972704715","41","41","880","0","2959","551","2959","3.3625","41","41","971","0","3450","564","3450","3.553038105046344","41","41","1074","0","3865","639","3865","3.5986964618249533","41","41","1169","0","4320","675","4320","3.6954662104362703"
,"42","42","297","0","381","133","381","1.2828282828282829","42","42","491","0","823","206","823","1.6761710794297353","42","42","604","0","1235","279","1235","2.044701986754967","42","42","662","0","1675","343","1675","2.5302114803625377","42","42","749","0","2081","380","2081","2.7783711615487316","42","42","804","0","2494","515","2494","3.101990049751244","42","42","878","0","2955","555","2955","3.365603644646925","42","42","970","0","3446","568","3446","3.5525773195876287","42","42","1071","0","3853","651","3853","3.5975723622782447","42","42","1168","0","4318","677","4318","3.6969178082191783"
,"43","43","295","0","379","135","379","1.2847457627118644","43","43","490","0","822","207","822","1.6775510204081632","43","43","602","0","1228","286","1228","2.0398671096345513","43","43","662","0","1675","343","1675","2.5302114803625377","43","43","747","0","2076","385","2076","2.7791164658634537","43","43","803","0","2492","517","2492","3.103362391033624","43","43","876","0","2949","561","2949","3.3664383561643834","43","43","967","0","3438","576","3438","3.5553257497414683","43","43","1070","0","3850","654","3850","3.5981308411214954","43","43","1168","0","4318","677","4318","3.6969178082191783"
,"44","44","294","0","377","137","377","1.282312925170068","44","44","487","0","817","212","817","1.677618069815195","44","44","599","0","1223","291","1223","2.041736227045075","44","44","662","0","1675","343","1675","2.5302114803625377","44","44","745","0","2068","393","2068","2.7758389261744965","44","44","801","0","2484","525","2484","3.101123595505618","44","44","874","0","2941","569","2941","3.364988558352403","44","44","966","0","3435","579","3435","3.5559006211180124","44","44","1069","0","3845","659","3845","3.596819457436857","44","44","1166","0","4308","687","4308","3.694682675814751"
,"45","45","292","0","375","139","375","1.2842465753424657","45","45","485","0","814","215","814","1.6783505154639176","45","45","598","0","1221","293","1221","2.0418060200668897","45","45","661","0","1673","345","1673","2.5310136157337366","45","45","744","0","2063","398","2063","2.7728494623655915","45","45","798","0","2477","532","2477","3.1040100250626566","45","45","872","0","2933","577","2933","3.363532110091743","45","45","965","0","3430","584","3430","3.5544041450777204","45","45","1067","0","3840","664","3840","3.598875351452671","45","45","1165","0","4303","692","4303","3.693562231759657"
,"46","46","292","0","375","139","375","1.2842465753424657","46","46","482","0","809","220","809","1.6784232365145229","46","46","597","0","1219","295","1219","2.0418760469011725","46","46","660","0","1668","350","1668","2.5272727272727273","46","46","742","0","2058","403","2058","2.7735849056603774","46","46","797","0","2474","535","2474","3.1041405269761606","46","46","871","0","2930","580","2930","3.3639494833524686","46","46","962","0","3423","591","3423","3.558212058212058","46","46","1066","0","3839","665","3839","3.601313320825516","46","46","1164","0","4298","697","4298","3.6924398625429555"
,"47","47","290","0","372","142","372","1.282758620689655","47","47","481","0","808","221","808","1.67983367983368","47","47","596","0","1214","300","1214","2.0369127516778525","47","47","658","0","1665","353","1665","2.5303951367781155","47","47","740","0","2051","410","2051","2.7716216216216214","47","47","796","0","2473","536","2473","3.10678391959799","47","47","871","0","2930","580","2930","3.3639494833524686","47","47","960","0","3417","597","3417","3.559375","47","47","1063","0","3832","672","3832","3.6048918156161807","47","47","1163","0","4293","702","4293","3.691315563198624"
,"48","48","288","0","369","145","369","1.28125","48","48","480","0","805","224","805","1.6770833333333333","48","48","594","0","1211","303","1211","2.038720538720539","48","48","655","0","1659","359","1659","2.532824427480916","48","48","739","0","2048","413","2048","2.7713125845737485","48","48","796","0","2473","536","2473","3.10678391959799","48","48","868","0","2923","587","2923","3.3675115207373274","48","48","959","0","3414","600","3414","3.559958289885297","48","48","1062","0","3827","677","3827","3.603578154425612","48","48","1162","0","4291","704","4291","3.6927710843373496"
,"49","49","285","0","366","148","366","1.2842105263157895","49","49","476","0","800","229","800","1.680672268907563","49","49","593","0","1210","304","1210","2.040472175379427","49","49","655","0","1659","359","1659","2.532824427480916","49","49","738","0","2044","417","2044","2.769647696476965","49","49","792","0","2458","551","2458","3.1035353535353534","49","49","866","0","2919","591","2919","3.3706697459584296","49","49","955","0","3396","618","3396","3.556020942408377","49","49","1059","0","3819","685","3819","3.6062322946175636","49","49","1160","0","4285","710","4285","3.6939655172413794"
,"50","50","284","0","364","150","364","1.2816901408450705","50","50","472","0","794","235","794","1.6822033898305084","50","50","589","0","1199","315","1199","2.0356536502546687","50","50","654","0","1658","360","1658","2.5351681957186543","50","50","735","0","2038","423","2038","2.7727891156462583","50","50","792","0","2458","551","2458","3.1035353535353534","50","50","863","0","2909","601","2909","3.3707995365005794","50","50","955","0","3396","618","3396","3.556020942408377","50","50","1058","0","3815","689","3815","3.60586011342155","50","50","1159","0","4280","715","4280","3.6928386540120792"
,"51","51","282","0","362","152","362","1.2836879432624113","51","51","472","0","794","235","794","1.6822033898305084","51","51","585","0","1193","321","1193","2.039316239316239","51","51","654","0","1658","360","1658","2.5351681957186543","51","51","734","0","2034","427","2034","2.7711171662125342","51","51","789","0","2450","559","2450","3.1051964512040557","51","51","862","0","2906","604","2906","3.37122969837587","51","51","954","0","3391","623","3391","3.5545073375262053","51","51","1056","0","3809","695","3809","3.6070075757575757","51","51","1153","0","4261","734","4261","3.6955767562879447"
,"52","52","278","0","354","160","354","1.2733812949640289","52","52","471","0","793","236","793","1.683651804670913","52","52","583","0","1190","324","1190","2.041166380789022","52","52","652","0","1652","366","1652","2.5337423312883436","52","52","732","0","2028","433","2028","2.7704918032786887","52","52","787","0","2441","568","2441","3.101651842439644","52","52","861","0","2902","608","2902","3.370499419279907","52","52","951","0","3382","632","3382","3.556256572029443","52","52","1054","0","3800","704","3800","3.6053130929791273","52","52","1151","0","4252","743","4252","3.694178974804518"
,"53","53","276","0","351","163","351","1.2717391304347827","53","53","469","0","790","239","790","1.6844349680170576","53","53","582","0","1189","325","1189","2.042955326460481","53","53","649","0","1647","371","1647","2.537750385208012","53","53","732","0","2028","433","2028","2.7704918032786887","53","53","785","0","2431","578","2431","3.096815286624204","53","53","860","0","2900","610","2900","3.372093023255814","53","53","949","0","3377","637","3377","3.5584826132771337","53","53","1053","0","3798","706","3798","3.606837606837607","53","53","1148","0","4239","756","4239","3.692508710801394"
,"54","54","272","0","346","168","346","1.2720588235294117","54","54","466","0","787","242","787","1.6888412017167382","54","54","580","0","1183","331","1183","2.0396551724137932","54","54","645","0","1638","380","1638","2.5395348837209304","54","54","730","0","2022","439","2022","2.76986301369863","54","54","784","0","2426","583","2426","3.0943877551020407","54","54","858","0","2891","619","2891","3.3694638694638694","54","54","947","0","3368","646","3368","3.55649419218585","54","54","1051","0","3790","714","3790","3.6060894386298763","54","54","1144","0","4226","769","4226","3.694055944055944"
,"55","55","271","0","344","170","344","1.2693726937269372","55","55","463","0","782","247","782","1.6889848812095032","55","55","574","0","1168","346","1168","2.034843205574913","55","55","644","0","1636","382","1636","2.540372670807453","55","55","729","0","2017","444","2017","2.7668038408779148","55","55","779","0","2408","601","2408","3.091142490372272","55","55","856","0","2885","625","2885","3.3703271028037385","55","55","945","0","3359","655","3359","3.5544973544973546","55","55","1050","0","3785","719","3785","3.604761904761905","55","55","1142","0","4219","776","4219","3.6943957968476355"
,"56","56","267","0","338","176","338","1.2659176029962547","56","56","463","0","782","247","782","1.6889848812095032","56","56","573","0","1167","347","1167","2.0366492146596857","56","56","640","0","1626","392","1626","2.540625","56","56","728","0","2012","449","2012","2.7637362637362637","56","56","779","0","2408","601","2408","3.091142490372272","56","56","854","0","2877","633","2877","3.3688524590163933","56","56","942","0","3348","666","3348","3.554140127388535","56","56","1046","0","3773","731","3773","3.607074569789675","56","56","1137","0","4198","797","4198","3.6921723834652593"
,"57","57","266","0","337","177","337","1.2669172932330828","57","57","460","0","776","253","776","1.6869565217391305","57","57","571","0","1162","352","1162","2.0350262697022767","57","57","639","0","1624","394","1624","2.541471048513302","57","57","728","0","2012","449","2012","2.7637362637362637","57","57","778","0","2403","606","2403","3.088688946015424","57","57","853","0","2876","634","2876","3.3716295427901524","57","57","939","0","3336","678","3336","3.5527156549520766","57","57","1044","0","3763","741","3763","3.6044061302681993","57","57","1134","0","4189","806","4189","3.6940035273368608"
,"58","58","264","0","334","180","334","1.2651515151515151","58","58","459","0","775","254","775","1.6884531590413943","58","58","568","0","1159","355","1159","2.040492957746479","58","58","639","0","1624","394","1624","2.541471048513302","58","58","728","0","2012","449","2012","2.7637362637362637","58","58","778","0","2403","606","2403","3.088688946015424","58","58","851","0","2868","642","2868","3.3701527614571094","58","58","939","0","3336","678","3336","3.5527156549520766","58","58","1043","0","3762","742","3762","3.6069031639501437","58","58","1131","0","4179","816","4179","3.6949602122015914"
,"59","59","263","0","333","181","333","1.2661596958174905","59","59","457","0","771","258","771","1.687089715536105","59","59","568","0","1159","355","1159","2.040492957746479","59","59","634","0","1608","410","1608","2.5362776025236595","59","59","728","0","2012","449","2012","2.7637362637362637","59","59","777","0","2402","607","2402","3.0913770913770913","59","59","850","0","2866","644","2866","3.3717647058823528","59","59","937","0","3326","688","3326","3.5496264674493063","59","59","1042","0","3758","746","3758","3.6065259117082533","59","59","1130","0","4178","817","4178","3.697345132743363"
,"60","60","259","0","329","185","329","1.2702702702702702","60","60","454","0","767","262","767","1.6894273127753303","60","60","565","0","1151","363","1151","2.0371681415929204","60","60","631","0","1601","417","1601","2.537242472266244","60","60","727","0","2009","452","2009","2.763411279229711","60","60","776","0","2398","611","2398","3.0902061855670104","60","60","850","0","2866","644","2866","3.3717647058823528","60","60","935","0","3320","694","3320","3.550802139037433","60","60","1040","0","3752","752","3752","3.6076923076923078","60","60","1129","0","4173","822","4173","3.696191319751993"
,"61","61","258","0","328","186","328","1.2713178294573644","61","61","454","0","767","262","767","1.6894273127753303","61","61","563","0","1143","371","1143","2.0301953818827707","61","61","630","0","1598","420","1598","2.5365079365079364","61","61","727","0","2009","452","2009","2.763411279229711","61","61","775","0","2395","614","2395","3.0903225806451613","61","61","849","0","2862","648","2862","3.371024734982332","61","61","934","0","3319","695","3319","3.5535331905781584","61","61","1039","0","3748","756","3748","3.6073147256977864","61","61","1129","0","4173","822","4173","3.696191319751993"
,"62","62","258","0","328","186","328","1.2713178294573644","62","62","451","0","762","267","762","1.689578713968958","62","62","562","0","1139","375","1139","2.026690391459075","62","62","628","0","1591","427","1591","2.53343949044586","62","62","725","0","2001","460","2001","2.76","62","62","775","0","2395","614","2395","3.0903225806451613","62","62","848","0","2858","652","2858","3.3702830188679247","62","62","934","0","3319","695","3319","3.5535331905781584","62","62","1037","0","3739","765","3739","3.605593056894889","62","62","1126","0","4159","836","4159","3.69360568383659"
